specfile,restwave,zsys,col,sigcol,bval,sigbval,vel,sigvel,nflag,bflag,vflag,vlim1,vlim2,wobs1,wobs2,pix1,pix2,z_comp,trans,rely,comment ,QSO
J1555+3628_nbin3_norm.fits,1025.7222,0.20554,13.949000000000002,0.0,39.089,0.0,-14.761,0.0,63,63,63,-115.58200000000001,115.58200000000001,1236.1539506849213,1236.9448646666224,3366,3392,0.20548000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.20554,13.949000000000002,0.0,39.089,0.0,-14.761,0.0,63,63,63,-115.58200000000001,115.58200000000001,1465.0704383985626,1466.0078173498373,10676,10701,0.20548000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.21251,12.931,0.218,15.517000000000001,16.884,-4.4460000000000015,9.72,64,64,64,-43.6643,43.6643,1243.548414463486,1243.847204113874,3613,3623,0.21249,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.21251,12.931,0.0,15.517000000000001,0.0,-4.4460000000000015,0.0,64,64,64,-43.6643,43.6643,1473.8342418744821,1474.1883627215182,10915,10924,0.21249,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.2129,12.937000000000001,0.27699999999999997,7.746,16.08,-10.418,6.88,65,65,65,-51.8835,51.8835,1243.9180987966445,1244.2731314623675,3626,3637,0.21286,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.2129,12.937000000000001,0.0,7.746,0.0,-10.418,0.0,65,65,65,-51.8835,51.8835,1474.2723859970242,1474.6931651911761,10927,10938,0.21286,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.21658000000000002,12.946,0.44,6.4670000000000005,15.355,-0.44299999999999995,6.56,66,66,66,-35.9588,35.9588,1247.74549818601,1247.991560009522,3754,3762,0.21656999999999998,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.21658000000000002,12.946,0.0,6.4670000000000005,0.0,-0.44299999999999995,0.0,66,66,66,-35.9588,35.9588,1478.8085602317926,1479.1001888784076,11050,11058,0.21656999999999998,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.22278,13.106,0.16899999999999998,13.895,12.056,-7.535,6.7170000000000005,67,67,67,-69.8629,69.8629,1253.9902058156665,1254.4682693931454,3963,3979,0.22275,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.22278,13.106,0.0,13.895,0.0,-7.535,0.0,67,67,67,-69.8629,69.8629,1486.2096906003705,1486.7762841178298,11252,11267,0.22275,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.22532,13.29,0.138,12.659,8.302,-7.587999999999999,4.534,68,68,68,-59.0752,59.0752,1256.6337523496734,1257.0379969695261,4051,4065,0.22529000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.22532,13.29,0.0,12.659,0.0,-7.587999999999999,0.0,68,68,68,-59.0752,59.0752,1489.342780841565,1489.821885278435,11337,11350,0.22529000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.22801,14.062999999999999,0.083,25.004,3.898,7.495,2.8310000000000004,69,69,69,-71.404,71.404,1151.4043407464835,1151.8510692227126,530,545,0.22804000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.22801,14.062999999999999,0.0,25.004,0.0,7.495,0.0,69,69,69,-71.404,71.404,1166.0633911047748,1166.5158070836453,1021,1036,0.22804000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.22801,14.062999999999999,0.0,25.004,0.0,7.495,0.0,69,69,69,-71.404,71.404,1194.048750426007,1194.512024325491,1957,1972,0.22804000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.22801,14.062999999999999,0.0,25.004,0.0,7.495,0.0,69,69,69,-71.404,71.404,1259.3481677290067,1259.836776871861,4142,4158,0.22804000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.22801,14.062999999999999,0.0,25.004,0.0,7.495,0.0,69,69,69,-71.404,71.404,1492.5598637361286,1493.138955693672,11425,11440,0.22804000000000002,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.2306,13.929,0.055,55.38800000000001,8.23,12.886,5.931,71,71,71,-103.2532,103.2532,1168.4285669683036,1169.0827795831362,1100,1122,0.23065,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.2306,13.929,0.0,55.38800000000001,0.0,12.886,0.0,71,71,71,-103.2532,103.2532,1196.4706901815366,1197.140603808199,2038,2060,0.23065,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.2306,13.929,0.0,55.38800000000001,0.0,12.886,0.0,71,71,71,-103.2532,103.2532,1261.9025570639385,1262.6091065226374,4227,4251,0.23065,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.2306,13.929,0.0,55.38800000000001,0.0,12.886,0.0,71,71,71,-103.2532,103.2532,1495.5872862514996,1496.4246776821005,11507,11530,0.23065,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,926.2256,0.23506,14.475999999999999,0.059000000000000004,36.87,2.804,-6.737,2.4330000000000003,72,72,72,-72.3326,72.3326,1143.7195190836028,1144.166470326349,276,288,0.23503000000000002,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,930.7482,0.23506,14.475999999999999,0.0,36.87,0.0,-6.737,0.0,72,72,72,-72.3326,72.3326,1149.3041044124984,1149.7532380411458,460,475,0.23503000000000002,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.23506,14.475999999999999,0.0,36.87,0.0,-6.737,0.0,72,72,72,-72.3326,72.3326,1158.0159883757992,1158.4685264994293,751,766,0.23503000000000002,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.23506,14.475999999999999,0.0,36.87,0.0,-6.737,0.0,72,72,72,-72.3326,72.3326,1172.759214615768,1173.2175142072924,1245,1260,0.23503000000000002,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.23506,14.475999999999999,0.0,36.87,0.0,-6.737,0.0,72,72,72,-72.3326,72.3326,1200.9052727706446,1201.3745714886693,2186,2202,0.23503000000000002,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.23506,14.475999999999999,0.0,36.87,0.0,-6.737,0.0,72,72,72,-72.3326,72.3326,1266.5796554288452,1267.0746188718792,4384,4400,0.23503000000000002,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.23506,14.475999999999999,0.0,36.87,0.0,-6.737,0.0,72,72,72,-72.3326,72.3326,1501.130510498051,1501.7171334733493,11658,11674,0.23503000000000002,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.25511999999999996,13.247,0.158,24.628,15.564,14.089,9.435,73,73,73,-40.0684,40.0684,1287.2680432322838,1287.5422265634638,5076,5085,0.25518,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.25511999999999996,13.247,0.0,24.628,0.0,14.089,0.0,73,73,73,-40.0684,40.0684,1525.6500659888134,1525.9750238089864,12326,12335,0.25518,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.25624,12.98,0.377,9.071,20.92,-2.62,10.156,74,74,74,-44.6917,44.6917,1526.9909479700873,1527.353401110513,12363,12373,0.25623,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.26474000000000003,13.265,0.14300000000000002,16.012,10.084,-14.706,6.1610000000000005,75,75,75,-70.3766,70.3766,1297.035844681595,1297.5174234475328,5400,5413,0.26468,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.26474000000000003,13.265,0.0,16.012,0.0,-14.706,0.0,75,75,75,-70.3766,70.3766,1537.226712363323,1537.7974720274774,12641,12657,0.26468,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.26795,12.88,0.317,7.487,19.996,-6.145,8.972999999999997,76,76,76,-39.5547,39.5547,1300.4254573331632,1300.6961254758846,5506,5515,0.26792,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.26795,12.88,0.0,7.487,0.0,-6.145,0.0,76,76,76,-39.5547,39.5547,1541.2440285646605,1541.5648202381396,12751,12760,0.26792,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.2725,13.177,0.183,18.185,14.777000000000001,-8.635,8.685,77,77,77,-35.4451,35.4451,1305.1101030958087,1305.352649730863,5662,5671,0.27246,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.2725,13.177,0.0,18.185,0.0,-8.635,0.0,77,77,77,-35.4451,35.4451,1546.7961978696399,1547.0836603695604,12902,12910,0.27246,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.28271,12.914000000000001,0.301,8.374,18.48,-5.9620000000000015,8.995,78,78,78,-40.5821,40.5821,1559.1881237082666,1559.5172476751334,13240,13249,0.28269,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.28739000000000003,13.744000000000002,0.081,31.737,8.094,5.2010000000000005,5.209,79,79,79,-59.5889,59.5889,1222.4996663606164,1222.8772218270233,2909,2922,0.28741,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.28739000000000003,13.744000000000002,0.0,31.737,0.0,5.2010000000000005,0.0,79,79,79,-59.5889,59.5889,1251.839488444195,1252.2261051893206,3891,3904,0.28741,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.28739000000000003,13.744000000000002,0.0,31.737,0.0,5.2010000000000005,0.0,79,79,79,-59.5889,59.5889,1320.2993307438726,1320.7070905521834,6170,6184,0.28741,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.28739000000000003,13.744000000000002,0.0,31.737,0.0,5.2010000000000005,0.0,79,79,79,-59.5889,59.5889,1564.7982342640175,1565.2815048475825,13393,13406,0.28741,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.28856,13.137,0.391,7.398,13.305,-7.8660000000000005,6.276,80,80,80,-35.9588,35.9588,1566.3128636894926,1566.6044923361076,13434,13442,0.28852,H I,b,artifact? ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.29048,13.558,0.11699999999999999,34.27,11.946,5.2589999999999995,8.507,81,81,81,-97.0889,97.0889,1254.7244830324364,1255.3544022708495,3987,4008,0.2905,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.29048,13.558,0.0,34.27,0.0,5.2589999999999995,0.0,81,81,81,-97.0889,97.0889,1323.342098174695,1324.0064660561816,6272,6294,0.2905,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.29048,13.558,0.0,34.27,0.0,5.2589999999999995,0.0,81,81,81,-97.0889,97.0889,1568.4044749036645,1569.191873384936,13491,13512,0.2905,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,930.7482,0.2926,14.394,0.046,48.603,3.905,1.64,3.275,82,82,82,-112.1916,112.1916,1202.7324526861196,1203.4290821507284,2248,2271,0.2926,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.2926,14.394,0.0,48.603,0.0,1.64,0.0,82,82,82,-112.1916,112.1916,1211.8493309139699,1212.5512409262058,2553,2576,0.2926,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.2926,14.394,0.0,48.603,0.0,1.64,0.0,82,82,82,-112.1916,112.1916,1227.277933829443,1227.988780176077,3069,3093,0.2926,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.2926,14.394,0.0,48.603,0.0,1.64,0.0,82,82,82,-112.1916,112.1916,1256.732433668166,1257.460340228322,4054,4079,0.2926,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.2926,14.394,0.0,48.603,0.0,1.64,0.0,82,82,82,-112.1916,112.1916,1325.4598584027374,1326.2275722774707,6343,6369,0.2926,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.2926,14.394,0.0,48.603,0.0,1.64,0.0,82,82,82,-112.1916,112.1916,1570.9144113917544,1571.8242939370457,13559,13584,0.2926,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.30538000000000004,13.923,0.12,12.349,6.164,0.10400000000000001,3.9789999999999996,83,83,83,-59.3321,59.3321,1224.0035071002942,1224.3747095346741,2959,2972,0.30538000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.30538000000000004,13.923,0.0,12.349,0.0,0.10400000000000001,0.0,83,83,83,-59.3321,59.3321,1239.586850339799,1239.9627787205611,3481,3493,0.30538000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.30538000000000004,13.923,0.0,12.349,0.0,0.10400000000000001,0.0,83,83,83,-59.3321,59.3321,1269.336762464016,1269.721713073668,4476,4489,0.30538000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.30538000000000004,13.923,0.0,12.349,0.0,0.10400000000000001,0.0,83,83,83,-59.3321,59.3321,1338.7534851234586,1339.159487679685,6788,6801,0.30538000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.30538000000000004,13.923,0.0,12.349,0.0,0.10400000000000001,0.0,83,83,83,-59.3321,59.3321,1586.6698110463394,1587.1509989620608,13988,14001,0.30538000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.306,13.648,0.133,41.25899999999999,16.948,-12.982000000000001,11.585999999999999,84,84,84,-60.1026,60.1026,1339.3891045421374,1339.8003795389066,6809,6823,0.30594,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.306,13.648,0.0,41.25899999999999,0.0,-12.982000000000001,0.0,84,84,84,-60.1026,60.1026,1587.4231372965705,1587.9105740268296,14009,14022,0.30594,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,920.9630000000001,0.30667,14.519,0.162,37.73,4.578,23.053,7.85,85,85,85,-55.016999999999996,55.016999999999996,1203.2300578269344,1203.5680824837855,2264,2275,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,923.1503,0.30667,14.519,0.0,37.73,0.0,23.053,0.0,85,85,85,-55.016999999999996,55.016999999999996,1206.0877460353474,1206.4265735054844,2360,2371,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,926.2256,0.30667,14.519,0.0,37.73,0.0,23.053,0.0,85,85,85,-55.016999999999996,55.016999999999996,1210.1055984320622,1210.445554641602,2494,2506,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,930.7482,0.30667,14.519,0.0,37.73,0.0,23.053,0.0,85,85,85,-55.016999999999996,55.016999999999996,1216.0143355469386,1216.3559517040694,2692,2703,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.30667,14.519,0.0,37.73,0.0,23.053,0.0,85,85,85,-55.016999999999996,55.016999999999996,1225.231892282639,1225.5760979374572,3000,3012,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.30667,14.519,0.0,37.73,0.0,23.053,0.0,85,85,85,-55.016999999999996,55.016999999999996,1240.8308746504758,1241.179462543444,3522,3534,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.30667,14.519,0.0,37.73,0.0,23.053,0.0,85,85,85,-55.016999999999996,55.016999999999996,1270.6106431852486,1270.9675971391996,4519,4531,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.30667,14.519,0.0,37.73,0.0,23.053,0.0,85,85,85,-55.016999999999996,55.016999999999996,1340.0970310646248,1340.4735059009427,6833,6845,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.30667,14.519,0.0,37.73,0.0,23.053,0.0,85,85,85,-55.016999999999996,55.016999999999996,1588.2621608017582,1588.708352923042,14032,14044,0.30678,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,926.2256,0.30687,14.319,0.25,15.905,9.262,1.885,5.4579999999999975,87,87,87,-69.041,69.041,1210.2408467938071,1210.6674588712171,2499,2513,0.30688000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,930.7482,0.30687,14.319,0.0,15.905,0.0,1.885,0.0,87,87,87,-69.041,69.041,1216.1502443031286,1216.5789394537994,2696,2711,0.30688000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.30687,14.319,0.0,15.905,0.0,1.885,0.0,87,87,87,-69.041,69.041,1225.3688312459853,1225.8007759651512,3005,3019,0.30688000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.30687,14.319,0.0,15.905,0.0,1.885,0.0,87,87,87,-69.041,69.041,1240.9695570458114,1241.4070010489088,3527,3542,0.30688000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.30687,14.319,0.0,15.905,0.0,1.885,0.0,87,87,87,-69.041,69.041,1270.752653938797,1271.2005965371716,4524,4539,0.30688000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.30687,14.319,0.0,15.905,0.0,1.885,0.0,87,87,87,-69.041,69.041,1340.2468080165422,1340.7192474293456,6838,6853,0.30688000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.30687,14.319,0.0,15.905,0.0,1.885,0.0,87,87,87,-69.041,69.041,1588.4396741159253,1588.9996019608745,14037,14052,0.30688000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.31665,14.120999999999999,0.10400000000000001,51.086999999999996,16.074,-21.916,11.105,88,88,88,-98.1676,98.1676,1234.4551278502618,1235.0692987981504,3309,3330,0.31656,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.31665,14.120999999999999,0.0,51.086999999999996,0.0,-21.916,0.0,88,88,88,-98.1676,98.1676,1250.171535409118,1250.7935256456226,3835,3856,0.31656,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.31665,14.120999999999999,0.0,51.086999999999996,0.0,-21.916,0.0,88,88,88,-98.1676,98.1676,1280.1754785038866,1280.8123964196195,4839,4860,0.31656,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.31665,14.120999999999999,0.0,51.086999999999996,0.0,-21.916,0.0,88,88,88,-98.1676,98.1676,1350.184942323574,1350.8566916218222,7170,7192,0.31656,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.31665,14.120999999999999,0.0,51.086999999999996,0.0,-21.916,0.0,88,88,88,-98.1676,98.1676,1600.2181963444873,1601.014343166113,14357,14379,0.31656,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,930.7482,0.32455,14.139000000000001,0.095,35.795,11.177,-4.33,7.465,89,89,89,-85.2225,85.2225,1232.557114607287,1233.0862852809169,3245,3263,0.32453000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.32455,14.139000000000001,0.0,35.795,0.0,-4.33,0.0,89,89,89,-85.2225,85.2225,1241.900067894736,1242.4332497552118,3558,3576,0.32453000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.32455,14.139000000000001,0.0,35.795,0.0,-4.33,0.0,89,89,89,-85.2225,85.2225,1257.7112603585679,1258.251230398892,4087,4105,0.32453000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.32455,14.139000000000001,0.0,35.795,0.0,-4.33,0.0,89,89,89,-85.2225,85.2225,1287.8961558042151,1288.449085050459,5097,5115,0.32453000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.32455,14.139000000000001,0.0,35.795,0.0,-4.33,0.0,89,89,89,-85.2225,85.2225,1358.3278433636924,1358.9110108707914,7442,7462,0.32453000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.32455,14.139000000000001,0.0,35.795,0.0,-4.33,0.0,89,89,89,-85.2225,85.2225,1609.8690360235348,1610.5601970838648,14617,14627,0.32453000000000004,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.33571,13.78,0.139,32.633,12.414000000000001,-12.314,9.107999999999999,91,91,91,-92.9793,92.9793,1268.2833018644608,1268.8724190150992,4441,4461,0.33565,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.33571,13.78,0.0,32.633,0.0,-12.314,0.0,91,91,91,-92.9793,92.9793,1298.7219248368942,1299.3251807172694,5449,5469,0.33565,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.33571,13.78,0.0,32.633,0.0,-12.314,0.0,91,91,91,-92.9793,92.9793,1369.745645518502,1370.3818918923214,7824,7845,0.33565,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.33571,13.78,0.0,32.633,0.0,-12.314,0.0,91,91,91,-92.9793,92.9793,1623.401237574343,1624.1553068820572,14977,14998,0.33565,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.33928,13.004000000000001,0.281,12.172,18.007,-2.035,9.949,92,92,92,-64.7259,64.7259,1373.5037923674165,1373.9467040603115,7950,7965,0.33926999999999996,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.33928,13.004000000000001,0.0,12.172,0.0,-2.035,0.0,92,92,92,-64.7259,64.7259,1627.8553347751445,1628.3802668256562,15098,15113,0.33926999999999996,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.35361,13.219000000000001,0.231,35.481,26.586,-5.641,17.844,93,93,93,-65.7533,65.7533,1388.198537816632,1388.6484798864444,8441,8456,0.35358,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.35361,13.219000000000001,0.0,35.481,0.0,-5.641,0.0,93,93,93,-65.7533,65.7533,1645.2713185573486,1645.804582901251,15573,15587,0.35358,H I,b,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,930.7482,0.36451999999999996,13.76,0.659,66.818,51.576,28.441,79.733,94,94,94,-69.041,69.041,1269.8143001957085,1270.2429953463795,4492,4506,0.36465,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.36451999999999996,13.76,0.0,66.818,0.0,28.441,0.0,94,94,94,-69.041,69.041,1279.439668099445,1279.8716128186106,4814,4829,0.36465,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.36451999999999996,13.76,0.0,66.818,0.0,28.441,0.0,94,94,94,-69.041,69.041,1295.7287942225114,1296.1662382256088,5356,5371,0.36465,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.36451999999999996,13.76,0.0,66.818,0.0,28.441,0.0,94,94,94,-69.041,69.041,1326.8261051970273,1327.274047795401,6389,6404,0.36465,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.36451999999999996,13.76,0.0,66.818,0.0,28.441,0.0,94,94,94,-69.041,69.041,1399.386770329722,1399.8592097425255,8815,8831,0.36465,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.36451999999999996,13.76,0.0,66.818,0.0,28.441,0.0,94,94,94,-69.041,69.041,1658.5314377389254,1659.0913655838751,15934,15949,0.36465,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,918.1293,0.36498,14.958,0.055,27.581,3.365,-19.657,2.082,98,98,98,-52.8595,52.8595,1253.0673304611141,1253.3911001520335,3932,3943,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,919.3513,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1254.735121999652,1255.0593226174162,3988,3998,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,920.9630000000001,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1256.9347779920095,1257.2595469606704,4061,4072,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,923.1503,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1259.9200156616032,1260.2455559611044,4161,4172,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,926.2256,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1264.1172000465988,1264.443824821817,4301,4312,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,930.7482,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1270.2896665050198,1270.6178861327326,4508,4519,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,937.8034,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1279.918637751084,1280.24934532894,4830,4841,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,949.743,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1296.2138618538042,1296.5487798196762,5372,5384,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,972.5367,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1327.322814384054,1327.665770334558,6405,6417,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1025.7222,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1399.910643248942,1400.2723545674496,8833,8845,0.36489,H I,a,-- ,J1555+3628
J1555+3628_nbin3_norm.fits,1215.67,0.36498,14.958,0.0,27.581,0.0,-19.657,0.0,98,98,98,-52.8595,52.8595,1659.1523237758154,1659.5810184053848,15951,15962,0.36489,H I,a,-- ,J1555+3628
